2026-07-09 10:40:04,892 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:06,718 | INFO | Loading processed dataset...
2026-07-09 10:40:06,751 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:08,573 | INFO | Loading processed dataset...
2026-07-09 10:40:08,618 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:11,057 | INFO | Loading processed dataset...
2026-07-09 10:40:11,103 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:12,979 | INFO | Loading processed dataset...
2026-07-09 10:40:13,016 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:15,214 | INFO | Loading processed dataset...
2026-07-09 10:40:15,248 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:16,916 | INFO | Loading processed dataset...
2026-07-09 10:40:16,955 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:18,666 | INFO | Loading processed dataset...
2026-07-09 10:40:18,708 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:20,329 | INFO | Loading processed dataset...
2026-07-09 10:40:20,372 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:27,040 | INFO | Loading processed dataset...
2026-07-09 10:40:27,081 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:29,168 | INFO | Loading processed dataset...
2026-07-09 10:40:29,207 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:32,202 | INFO | Loading processed dataset...
2026-07-09 10:40:32,242 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:35,340 | INFO | Loading processed dataset...
2026-07-09 10:40:35,383 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:38,636 | INFO | Loading processed dataset...
2026-07-09 10:40:38,677 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:42,469 | INFO | Loading processed dataset...
2026-07-09 10:40:42,516 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:45,962 | INFO | Loading processed dataset...
2026-07-09 10:40:46,002 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:49,069 | INFO | Loading processed dataset...
2026-07-09 10:40:49,109 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:51,071 | INFO | Loading processed dataset...
2026-07-09 10:40:51,114 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:54,216 | INFO | Loading processed dataset...
2026-07-09 10:40:54,255 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:56,937 | INFO | Loading processed dataset...
2026-07-09 10:40:56,979 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:59,283 | INFO | Loading processed dataset...
2026-07-09 10:40:59,325 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:01,216 | INFO | Loading processed dataset...
2026-07-09 10:41:01,255 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:04,232 | INFO | Loading processed dataset...
2026-07-09 10:41:04,279 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:05,570 | INFO | Loading processed dataset...
2026-07-09 10:41:05,614 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:08,074 | INFO | Loading processed dataset...
2026-07-09 10:41:08,116 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:08,809 | INFO | Loading processed dataset...
2026-07-09 10:41:08,852 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:10,907 | INFO | Loading processed dataset...
2026-07-09 10:41:10,952 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:11,519 | INFO | Loading processed dataset...
2026-07-09 10:41:11,563 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:14,727 | INFO | Loading processed dataset...
2026-07-09 10:41:14,770 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:15,559 | INFO | Loading processed dataset...
2026-07-09 10:41:15,596 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:16,868 | INFO | Loading processed dataset...
2026-07-09 10:41:16,908 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:18,270 | INFO | Loading processed dataset...
2026-07-09 10:41:18,306 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:19,127 | INFO | Loading processed dataset...
2026-07-09 10:41:19,166 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:20,106 | INFO | Loading processed dataset...
2026-07-09 10:41:20,143 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:21,000 | INFO | Loading processed dataset...
2026-07-09 10:41:21,040 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:24,199 | INFO | Loading processed dataset...
2026-07-09 10:41:24,237 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:26,017 | INFO | Loading processed dataset...
2026-07-09 10:41:26,052 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:26,716 | INFO | Loading processed dataset...
2026-07-09 10:41:26,755 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:29,280 | INFO | Loading processed dataset...
2026-07-09 10:41:29,315 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:31,095 | INFO | Loading processed dataset...
